,Name,Team,Threat per fixture adj,Threat per game adj,Team games,Played,Threat GW47 adj 7 - average,Threat GW46 adj 7 - average,Threat GW45 adj 7 - average,Threat GW44 adj 7 - average,Threat GW43 adj 7 - average,Threat GW42 adj 7 - average,Threat GW41 adj 7 - average,Threat GW40 adj 7 - average,Threat GW39 adj* 7 - average,Threat GW39 adj 7 - average,Threat GW38 adj 7 - average,Threat GW37 adj 7 - average,Threat GW36 adj 7 - average,Threat GW35 adj 7 - average,Threat GW34 adj 7 - average,Threat GW33 adj 7 - average,Threat GW32 adj 7 - average,Threat GW31 adj 7 - average,Threat GW30 adj 7 - average,Threat GW29 adj 7 - average,Threat GW28 adj 7 - average,Threat GW27 adj 7 - average,Threat GW26 adj 7 - average,Threat GW25 adj 7 - average,Threat GW24 adj* 7 - average,Threat GW24 adj 7 - average,Threat GW23 adj 7 - average,Threat GW22 adj 7 - average,Threat GW21 adj 7 - average,Threat GW20 adj 7 - average,Threat GW19 adj 7 - average,Threat GW18 adj 7 - average,Threat GW17 adj 7 - average,Threat GW16 adj 7 - average,Threat GW15 adj 7 - average,Threat GW14 adj 7 - average,Threat GW13 adj 7 - average,Threat GW12 adj 7 - average,Threat GW11 adj 7 - average,Threat GW10 adj 7 - average,Threat GW9 adj 7 - average,Threat GW8 adj 7 - average,Threat GW7 adj 7 - average,Threat GW47 adj color,Threat GW47 adj,Threat GW46 adj color,Threat GW46 adj,Threat GW45 adj color,Threat GW45 adj,Threat GW44 adj color,Threat GW44 adj,Threat GW43 adj color,Threat GW43 adj,Threat GW42 adj color,Threat GW42 adj,Threat GW41 adj color,Threat GW41 adj,Threat GW40 adj color,Threat GW40 adj,Threat GW39 adj* color,Threat GW39 adj*,Threat GW39 adj color,Threat GW39 adj,Threat GW38 adj color,Threat GW38 adj,Threat GW37 adj color,Threat GW37 adj,Threat GW36 adj color,Threat GW36 adj,Threat GW35 adj color,Threat GW35 adj,Threat GW34 adj color,Threat GW34 adj,Threat GW33 adj color,Threat GW33 adj,Threat GW32 adj color,Threat GW32 adj,Threat GW31 adj color,Threat GW31 adj,Threat GW30 adj color,Threat GW30 adj,Threat GW29 adj color,Threat GW29 adj,Threat GW28 adj color,Threat GW28 adj,Threat GW27 adj color,Threat GW27 adj,Threat GW26 adj color,Threat GW26 adj,Threat GW25 adj color,Threat GW25 adj,Threat GW24 adj* color,Threat GW24 adj*,Threat GW24 adj color,Threat GW24 adj,Threat GW23 adj color,Threat GW23 adj,Threat GW22 adj color,Threat GW22 adj,Threat GW21 adj color,Threat GW21 adj,Threat GW20 adj color,Threat GW20 adj,Threat GW19 adj color,Threat GW19 adj,Threat GW18 adj color,Threat GW18 adj,Threat GW17 adj color,Threat GW17 adj,Threat GW16 adj color,Threat GW16 adj,Threat GW15 adj color,Threat GW15 adj,Threat GW14 adj color,Threat GW14 adj,Threat GW13 adj color,Threat GW13 adj,Threat GW12 adj color,Threat GW12 adj,Threat GW11 adj color,Threat GW11 adj,Threat GW10 adj color,Threat GW10 adj,Threat GW9 adj color,Threat GW9 adj,Threat GW8 adj color,Threat GW8 adj,Threat GW7 adj color,Threat GW7 adj,Threat GW6 adj color,Threat GW6 adj,Threat GW5 adj color,Threat GW5 adj,Threat GW4 adj color,Threat GW4 adj,Threat GW3 adj color,Threat GW3 adj,Threat GW2 adj color,Threat GW2 adj,Threat GW1 adj color,Threat GW1 adj
220,Jordan Henderson,Liverpool,3.0742323921914707,3.894027696775863,38,30,1.8139659252055484,3.4392539321343194,3.4392539321343194,3.4392539321343194,3.4392539321343194,1.6252880069287712,1.6252880069287712,3.988617961155907,2.7613055633852204,2.7613055633852204,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,4.271091793447511,6.551959409936942,6.551959409936942,7.009187840843003,7.009187840843003,5.721235434096579,6.467280692791567,5.180182253972711,2.8993146374832786,2.8993146374832786,2.4420862065772195,2.4420862065772195,1.366708659096506,1.366708659096506,1.0416528121340392,0.8189650208906049,0.8189650208906049,0.8189650208906049,0.8189650208906049,0.8189650208906049,0.8189650208906049,0.4931518457069071,0.4931518457069071,2.9791971285942656,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.697761476438837,red,0.0,red,0.0,pink,11.377016048501398,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,16.543309679589953,red,2.785829264106586,pink,10.568503610436032,pink,15.966073315426021,red,0.0,red,3.2005990163424145,red,0.0,red,7.527642832364997,white,,red,8.008146074971501,red,1.5588145387040395,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,5.732755146234234,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.4520629199483484,red,0.0,pink,17.40231698021151
221,Marco Stiepermann,Norwich,3.0728881150110428,4.865406182100816,38,24,1.5691716187723377,1.5691716187723377,1.5691716187723377,1.5691716187723377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1716169770309974,1.899652990742728,1.899652990742728,1.899652990742728,2.8680234035942007,2.8680234035942007,3.2671609979076432,3.2671609979076432,2.0955440208766465,1.3675080071649162,1.9487833507502623,0.9804129378987896,0.9804129378987896,5.463354104467221,6.56415263472408,6.56415263472408,6.56415263472408,7.115777908516188,7.115777908516188,7.934628071797116,6.3817059031984575,red,0.0,red,0.0,red,0.0,pink,10.984201331406364,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,8.201318839216983,red,5.0962520959821145,red,0.0,red,6.77859288996031,red,0.0,red,2.7939631601941013,red,0.0,red,0.0,red,0.0,red,4.068927405097426,red,0.0,red,0.0,light green,34.174551326173116,red,7.705589711798003,red,0.0,red,0.0,red,7.930304321642192,red,0.0,red,5.731951142966492,pink,23.30409614598252
222,Emerson Palmieri dos Santos,Chelsea,3.0647362943738843,7.76399861241384,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197522904064775,0.7197522904064775,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,0.9777521747499528,5.959684291635824,5.7016844072923485,5.7016844072923485,5.880553281795597,6.523602469746004,7.17774981786814,7.17774981786814,1.4760654105757909,1.4760654105757909,1.4760654105757909,1.2971965360725417,0.6541473481221339,0.0,0.0,1.0071106783637915,1.0071106783637915,8.481637891125851,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,5.038266032845343,red,1.8059991904043275,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,39.91179085104644,red,0.0,red,0.0,red,1.252082121522743,red,4.501344315652855,red,4.5790314368549385,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.0497747485465405,red,0.0,green,52.32169048933442
223,Arnaut Danjuma Groeneveld,Bournemouth,3.053038226412641,8.286818043120027,38,14,7.441274376380178,7.791819683279821,7.791819683279821,7.791819683279821,7.791819683279821,7.791819683279821,1.8713881794499727,0.35054530689964386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1575281546700142,2.1575281546700142,2.865186061317995,3.64129097680727,3.64129097680727,3.64129097680727,7.6307950369266955,6.284844390034678,6.6242882482902194,5.916630341642237,5.140525426152963,5.140525426152963,5.140525426152963,1.1510213660335376,0.3394438582555402,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,41.443020526808944,pink,10.645900107852306,red,2.453817148297507,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,15.102697082690096,red,0.0,red,4.953605346535868,red,5.432734408424923,red,0.0,red,0.0,light green,27.926528420835968,red,5.68104255444598,red,2.3761070077887814,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
224,Juan Mata,Man Utd,3.0406371558116247,6.0812743116232495,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155209710723114,3.5452266298829733,3.5452266298829733,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,6.064347658822923,7.029821488793683,7.029821488793683,7.029821488793683,7.029821488793683,7.143849640249287,7.143849640249287,4.414143981438625,1.8950229524986744,0.929549122527914,0.929549122527914,0.929549122527914,0.929549122527914,0.0,0.0,0.0,0.0,0.0,6.27752860876567,7.866501458316914,8.546945377370077,8.546945377370077,8.546945377370077,8.546945377370077,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,5.708646797506177,white,,pink,19.107939611674627,pink,17.633847202579652,red,6.758316809795322,red,0.0,red,0.0,red,0.0,red,6.506843857695397,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,43.94270026135969,pink,11.122809946858714,red,4.7631074333721415,red,0.0,red,0.0,red,0.0
225,Dennis Praet,Leicester,3.0288401731026338,4.2628120954777815,38,27,1.7504330984247214,1.7504330984247214,1.3551497300971842,1.3551497300971842,2.8607125729488336,2.2673995658842814,2.5811623283867378,1.8193256053541056,1.8193256053541056,1.8193256053541056,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,3.291876496800685,10.34032877615168,8.834765933300032,8.834765933300032,8.885663196160598,8.885663196160598,8.885663196160598,8.885663196160598,7.413112304714018,2.3584265377808245,2.3584265377808245,2.3584265377808245,2.281372127140506,2.281372127140506,2.281372127140506,2.281372127140506,0.8857472215890415,1.7446326796466904,1.7446326796466904,1.4570270649239856,1.4570270649239856,1.7054811983343718,1.7054811983343718,1.1073395914680353,red,0.0,red,2.766983578292759,red,0.0,red,0.0,red,4.153191049451869,red,0.0,red,5.332857061228422,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,10.538939899961546,red,0.0,red,2.1963393375171942,red,0.0,white,,red,0.0,pink,10.307856240126053,light green,49.33916595545697,red,0.0,red,0.0,red,2.552620177541161,red,0.0,red,0.0,red,0.0,pink,13.956365586924605,red,0.0,red,0.0,red,2.013239303058936,red,0.0,red,0.0,red,0.0,red,4.1869912480643565,red,6.012198206403543,red,0.0,red,0.0,red,0.0,red,1.7391789338727053,red,0.0,red,0.0
226,Sean Longstaff,Newcastle,3.0239811368148164,4.9961427477810005,38,23,6.261314052575594,5.852109237657124,5.852109237657124,6.617726616824384,6.617726616824384,7.1530419267523175,8.30817820584511,3.5894288104283114,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,3.9279506216588063,4.023952905674888,4.023952905674888,3.488637595746955,2.55859821363656,1.4252383713962353,1.4252383713962353,2.2746749396246053,2.5543202005606225,1.6927005373772788,1.6927005373772788,1.6927005373772788,1.4676036403948824,1.4676036403948824,2.2754963584109937,1.9958510974749768,2.2810366291957105,2.2810366291957105,2.2810366291957105,2.2810366291957105,2.9500391422691465,1.6764616275818622,1.6764616275818622,1.3912760958611283,red,2.8644337044292967,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,40.964764663599865,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,5.359321654170818,red,0.0,red,3.747207169495542,red,8.08595395364954,red,7.933518895682275,white,,red,2.3696526786134644,red,0.0,red,6.031337642283405,red,0.0,red,0.0,red,1.575678278876775,red,0.0,red,8.315708656212058,red,1.9575168265521201,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.970957682324837,red,0.0,red,1.996298722045136,red,0.0,red,0.0,red,0.0,red,4.683017591514052,red,5.0559150795138486,red,0.0,red,0.0
227,Tyrone Mings,Aston Villa,2.9902835069725544,3.44335676560476,38,33,1.9924854538440857,1.9924854538440857,1.9924854538440857,1.9924854538440857,1.9924854538440857,1.9924854538440857,0.0,0.7602850311848329,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,2.0272327612849987,1.2669477301001661,1.2669477301001661,0.0,0.0,0.4038850828563681,8.688241363801964,8.688241363801964,10.101969867216564,10.101969867216564,10.101969867216564,10.101969867216564,9.698084784360193,1.4137285034145994,3.5250080303485327,2.111279526933933,2.111279526933933,2.111279526933933,2.111279526933933,2.111279526933933,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.9473981769086,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,red,5.32199521829383,white,,red,8.868634110701162,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.8271955799945765,green,57.99049396661917,red,0.0,red,9.896099523902196,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,14.778956688537535,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
228,Aaron Cresswell,West Ham,2.9712021267464683,3.6421187360118,38,31,1.595141175525363,1.595141175525363,1.595141175525363,1.5463591996303303,1.5463591996303303,3.2780326346294406,3.0762729424359385,2.322227938498629,2.322227938498629,2.322227938498629,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.6639318279744706,2.073377324474952,2.073377324474952,0.8737915499604821,0.8737915499604821,0.8737915499604821,0.8737915499604821,0.5320876604846404,0.9391721241136458,2.1288130596434374,2.1822949423554627,3.1948771080428418,3.1948771080428418,3.1948771080428418,7.778642991516072,7.778642991516072,7.371558527887068,7.624892642480223,9.1559273674266,8.143345201739224,8.143345201739224,3.559579318265993,3.559579318265993,3.559579318265993,red,0.0,red,0.0,red,4.475355355761862,red,0.0,red,0.0,red,1.4123178453545138,red,5.278315027561166,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.133881524496633,red,0.0,pink,12.121714044993773,red,0.0,red,0.0,red,0.0,red,2.391927226330892,red,0.0,red,0.0,red,3.724613623392483,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,2.849591245403038,red,8.32748654870854,red,4.098986802376661,red,7.088075159811647,red,0.0,light green,32.08636118431262,red,0.0,red,0.0,pink,10.100825350860626,pink,14.816229877001328,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
229,Javier Hernandez Balcazar,West Ham,2.9546411720877246,56.13818226966678,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867639321706789,16.039480648476218,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,27.073475251947517,green,85.20288928738601
230,Sofiane Boufal,Southampton,2.910942728289545,5.530791183750137,38,20,0.0,0.0,0.0,0.3923979242673383,0.3923979242673383,0.3923979242673383,0.3923979242673383,1.7513267341956382,1.7513267341956382,1.7513267341956382,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,3.3255260237258915,2.9331280994585534,2.9331280994585534,2.9331280994585534,2.9331280994585534,1.5741992895302537,1.5741992895302537,1.5741992895302537,0.0,0.0,0.16042510977682126,2.393550286224246,2.668584148725844,2.668584148725844,2.668584148725844,2.668584148725844,2.668584148725844,2.6831234277475176,1.997003578788129,7.110287689582251,9.808150352548656,9.808150352548656,9.808150352548656,9.808150352548656,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.7467854698713685,red,0.0,red,0.0,red,0.0,red,9.512501669498098,white,,red,0.0,pink,11.019395026711777,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.1229757684377486,pink,15.631876235131973,red,1.925237037511186,red,0.0,red,0.0,red,0.0,red,0.0,red,1.224750721589467,pink,10.82903729241625,light green,37.71822581307004,pink,18.885038640764826,red,0.0,red,0.0,red,0.0
231,Benjamin Chilwell,Leicester,2.8545637051307136,4.0175341035173,38,27,0.6191905960306289,1.66844763695579,2.0139697536939343,2.0139697536939343,2.3538128716896964,2.3538128716896964,2.3538128716896964,3.8565682164755057,3.7779327183936386,3.7779327183936386,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.4324106016554965,3.092567483659733,3.092567483659733,3.092567483659733,0.9706215428432946,0.9706215428432946,0.0,0.0,0.0,0.0,0.6625428053845189,0.6625428053845189,4.318680524485382,9.008028670339232,9.25129425014336,9.25129425014336,9.25129425014336,8.588751444758843,8.921884314283089,5.2657465951822235,0.5763984493283741,0.33313286952424714,0.7985283652167959,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.334334172214402,red,7.344799286476128,white,,red,2.4186548171670053,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,2.378901825970337,red,0.0,red,0.0,pink,14.85362158571507,white,,red,6.794350799903063,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.637799637691632,red,0.0,light green,25.59296403370605,light green,32.82543702097696,red,1.702859058628889,red,0.0,red,0.0,red,0.0,red,2.33193008666973,red,0.0,red,0.0,red,0.0,red,3.2577684698478424
232,Steven Alzate,Brighton,2.849081372194975,5.69816274438995,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0578971408873814,3.0578971408873814,4.508299404129713,4.508299404129713,4.508299404129713,4.508299404129713,6.734608988926655,6.734608988926655,3.6767118480392735,3.6767118480392735,2.2263095847969434,7.0027943139369215,9.96528166743126,7.738972082634318,7.738972082634318,8.731832745846068,8.731832745846068,8.731832745846068,,,,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,pink,21.40527998621167,red,0.0,pink,10.152815842696318,red,0.0,red,0.0,pink,15.584167093578598,red,0.0,red,0.0,red,0.0,red,0.0,light green,33.43539310397985,pink,20.73741147446037,red,0.0,red,0.0,red,6.950024642482253,red,0.0,red,0.0,white,,white,,white,,white,
233,Chris Mepham,Bournemouth,2.8222033692521435,8.936977335965123,38,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035399783850658,1.842879608157176,3.24176930229093,3.24176930229093,4.004083362628261,4.004083362628261,5.098008467424117,5.098008467424117,4.794468489039051,3.2551288592669416,1.8562391651331869,1.093925104795855,1.093925104795855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222524108516092,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,2.1247798486954608,pink,10.775377408404767,red,9.792227858936288,red,5.3361984223613215,red,0.0,red,7.657475733570986,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,71.55766875961264
234,Fabian Schar,Newcastle,2.81659997653822,4.865036323111472,38,22,0.2462814687221142,0.2462814687221142,0.2462814687221142,0.2462814687221142,0.2462814687221142,0.2557975967111227,0.2557975967111227,0.2557975967111227,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.1185530901740832,1.4002361319558465,3.848966667882112,4.035754443527327,4.035754443527327,4.035754443527327,3.1729989500643665,3.1729989500643665,3.1729989500643665,2.8913159082826034,0.1867877756452156,0.0,0.0,0.0,0.0,1.5582333026140325,1.7217478182491404,2.3934606250971013,2.7799901525722253,10.167655526248977,10.489496927053422,10.58794153603735,9.194047346775744,red,0.0,red,0.0,red,0.0,red,0.0,red,1.7239702810547994,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,1.7905831769778588,red,0.0,red,0.0,white,,red,6.039288454240722,red,0.0,red,0.0,red,1.9717812924723408,pink,18.93169692846172,red,1.307514429516509,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.907633118298225,red,1.1446016094457552,red,4.701989647935727,red,2.7057066923258644,green,51.71365761573724,red,2.252889805631129,red,0.6891122628875053,red,1.150373793466974
235,Mario Vrancic,Norwich,2.7666197685321774,5.256577560211137,38,20,2.2770438937239112,2.2770438937239112,2.2770438937239112,5.387371380269474,3.7590405498757886,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,3.1103274865455632,1.2157738321792633,5.6294251533007165,6.541509055720482,6.541509055720482,6.541509055720482,6.541509055720482,6.541509055720482,7.615851883232793,6.400078051053527,1.986426729932076,1.0743428275123108,1.814917889300131,1.814917889300131,1.814917889300131,0.7405750617878201,0.7405750617878201,0.7405750617878201,0.7405750617878201,0.0,0.0,0.0,1.2749947038845908,1.2749947038845908,red,0.0,red,0.0,red,0.0,pink,11.398315812755795,red,4.540991443311581,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,21.772292405818934,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,8.510416825254843,light green,30.89555924785017,red,6.384587316938354,red,0.0,red,0.0,red,0.0,red,7.520399792586177,red,0.0,red,0.0,red,0.0,red,5.1840254325147415,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,8.924962927192135,red,0.0
236,Jan Bednarek,Southampton,2.7288067664589573,3.0498428566306,38,34,1.039506444777556,2.8627655128513365,2.8627655128513365,2.8627655128513365,1.82325906807378,1.82325906807378,1.82325906807378,1.82325906807378,0.0,0.0,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,1.6357069743768178,9.079030573437473,9.079030573437473,10.45742330730998,10.45742330730998,10.45742330730998,9.485912399101755,9.485912399101755,9.485912399101755,2.0425888000411003,2.0425888000411003,0.6641960661685941,0.6641960661685941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291375601615742,red,0.0,red,0.0,red,0.0,red,7.276545113442893,red,0.0,red,0.0,red,0.0,pink,12.762813476516454,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,pink,11.449948820637724,red,0.0,red,0.0,green,52.103265193424576,red,0.0,red,9.648749137107544,red,0.0,red,4.64937246318016,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,5.80396292113102
237,Sam Surridge,Bournemouth,2.6961523934710754,25.61344773797521,38,4,14.636255850271551,14.636255850271551,14.636255850271551,14.636255850271551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,red,0.0,red,0.0,red,0.0,green,102.45379095190088,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
